headerdatestamp|headeridentifier|headersetSpec|metadata.mods.genre#text|metadata.mods.genre@authority|metadata.mods.identifier#text|metadata.mods.identifier@type|metadata.mods.language.languageTerm#text|metadata.mods.language.languageTerm@type|metadata.mods.location.url.0#text|metadata.mods.location.url.0@access|metadata.mods.location.url.0@usage|metadata.mods.location.url.1#text|metadata.mods.location.url.1@access|metadata.mods.name.0.role.roleTerm#text|metadata.mods.name.0.role.roleTerm@type|metadata.mods.name.0namePart|metadata.mods.name.1namePart|metadata.mods.name.2namePart|metadata.mods.note#text|metadata.mods.note@displayLabel|metadata.mods.originInfo.0publisher|metadata.mods.originInfo.1dateOther|metadata.mods.physicalDescriptioninternetMediaType|metadata.mods.relatedItem.0.titleInfotitle|metadata.mods.relatedItem.0@type|metadata.mods.relatedItem.1.titleInfotitle|metadata.mods.relatedItem.2.locationurl|metadata.mods.subject.0topic|metadata.mods.subject.1topic|metadata.mods.subject.2topic|metadata.mods.subject.3geographic|metadata.mods.subject.3topic|metadata.mods.subject.4geographic|metadata.mods.subject.4topic|metadata.mods.subject.5geographic|metadata.mods.subject.6geographic|metadata.mods.subject.7geographic|metadata.mods.titleInfotitle|metadata.mods@version|metadata.mods@xmlns|metadata.mods@xmlns:xlink|metadata.mods@xmlns:xsi|metadata.mods@xsi:schemaLocation|metadata.modsaccessCondition|metadata.modstypeOfResource
2020-03-27T03:01:58Z|wwiioh_2431|wwiioh|sound|dct|0012_003467_000555_01|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2431|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2431/datastream/TN/view|preview|creator|text|Woods, Wiley|unknown|    |This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|2004-03-30|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Army Air Forces/Corps|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|Pacific|    |World War, 1939-1945|    |    |Woods, Wiley: WWII Oral History  - Part 3|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2075|wwiioh|sound|dct|0012_003467_000551_02|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2075|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2075/datastream/TN/view|preview|creator|text|Wood, W. Lewis|Kurt Piehler|Nashwa Van Houts|This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|2002-08-03|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Navy|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|Stateside|    |World War, 1939-1945|    |    |Wood, W. Lewis: WWII Oral History  - Part 2|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2106|wwiioh|sound|dct|0012_003467_000527_01|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2106|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2106/datastream/TN/view|preview|creator|text|Vollmer, Dorothy|unknown|    |This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|2005-04-18|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Marine Corps|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|Stateside|    |World War, 1939-1945|    |    |Vollmer, Dorothy: WWII Oral History  - Part 3|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2190|wwiioh|sound|dct|0012_003467_000289_02|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2190|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2190/datastream/TN/view|preview|creator|text|Dickey, David D.|G. Kurt Piehler|John N. Brown|This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|2003-03-06|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Army|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|Pacific|    |World War, 1939-1945|    |    |Dickey, David D.: WWII Oral History  - Part 4|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2418|wwiioh|sound|dct|0012_003467_000510_02|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2418|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2418/datastream/TN/view|preview|creator|text|Tarr, Lonas|G. Kurt Piehler|Kathryn P. O'Donnell|This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|2003-03-07|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Army Air Forces/Corps|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|European|    |World War, 1939-1945|    |    |Tarr, Lonas: WWII Oral History  - Part 2|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2084|wwiioh|sound|dct|0012_003467_000477_02|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2084|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2084/datastream/TN/view|preview|creator|text|Smith, Sam|G. Kurt Piehler|Cynthia Tinker|This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|2004-02-12|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Marine Corps|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|Pacific|    |World War, 1939-1945|    |    |Smith, Sam: WWII Oral History  - Part 4|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2121|wwiioh|sound|dct|0012_003467_000232_01|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2121|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2121/datastream/TN/view|preview|creator|text|Bonnyman, Gordon|G. Kurt Piehler|Tim Bracken|This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|2000-04-20|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Army|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|Pacific|    |World War, 1939-1945|    |    |Bonnyman, Gordon: WWII Oral History - Part 3|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2099|wwiioh|sound|dct|0012_003467_000519_02|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2099|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2099/datastream/TN/view|preview|creator|text|Valentine, George M.|Tim Ray|    |This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|1987-08-06|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Marine Corps|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|World War, 1939-1945|    |    |    |    |Valentine, George M.: WWII Oral History  - Part 2|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2432|wwiioh|sound|dct|0012_003467_000556_01|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2432|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2432/datastream/TN/view|preview|creator|text|Woods, Wiley|unknown|    |This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|2004-03-31|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Army Air Forces/Corps|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|Pacific|    |World War, 1939-1945|    |    |Woods, Wiley: WWII Oral History  - Part 4|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2040|wwiioh|sound|dct|0012_003467_000484_01|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2040|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2040/datastream/TN/view|preview|creator|text|Sparks, Betty|G. Kurt Piehler|Lindsey Waller|This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|2001-03-08|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Navy|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|European|    |World War, 1939-1945|    |    |Sparks, Betty : WWII Oral History  - Part 9|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2286|wwiioh|sound|dct|0012_003467_000463_01|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2286|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2286/datastream/TN/view|preview|creator|text|Saak, Robert|unknown|    |This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|2003-09-30|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Army|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|European|    |World War, 1939-1945|    |    |Saak, Robert: WWII Oral History  - Part 5|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2021|wwiioh|sound|dct|0012_003467_000454_02|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2021|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2021/datastream/TN/view|preview|creator|text|Robinson, James|unknown|    |This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|2004-03-04|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Navy|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|Pacific|    |World War, 1939-1945|    |    |Robinson, James: WWII Oral History  - Part 2|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2311|wwiioh|sound|dct|0012_003467_000421_01|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2311|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2311/datastream/TN/view|preview|creator|text|Norman, Homer|unknown|    |This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|2005-02-18|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Army|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|African|    |European|World War, 1939-1945|    |Norman, Homer: WWII Oral History  - Part 5|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2306|wwiioh|sound|dct|0012_003467_000501_02|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2306|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2306/datastream/TN/view|preview|creator|text|Swartz, Eugene|G. Kurt Piehler|Jared Maxwell|This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|2005-04-18|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Army|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|European|    |World War, 1939-1945|    |    |Swartz, Eugene: WWII Oral History  - Part 6|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2020|wwiioh|sound|dct|0012_003467_000454_01|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2020|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2020/datastream/TN/view|preview|creator|text|Robinson, James|unknown|    |This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|2004-03-04|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Navy|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|Pacific|    |World War, 1939-1945|    |    |Robinson, James: WWII Oral History  - Part 1|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2445|wwiioh|sound|dct|0012_003467_000522_02|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2445|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2445/datastream/TN/view|preview|creator|text|Vavrin, Frank|unknown|    |This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|2005-11-14|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Army|United States. Army. Chaplain Corps.|Oral history -- United States.|    |World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|World War, 1939-1945|    |    |Vavrin, Frank: WWII Oral History  - Part 2|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2078|wwiioh|sound|dct|0012_003467_000553_01|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2078|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2078/datastream/TN/view|preview|creator|text|Wood, W. Lewis|Kurt Piehler|Nashwa Van Houts|This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|2002-08-03|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Navy|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|Stateside|    |World War, 1939-1945|    |    |Wood, W. Lewis: WWII Oral History  - Part 5|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2312|wwiioh|sound|dct|0012_003467_000421_02|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2312|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2312/datastream/TN/view|preview|creator|text|Norman, Homer|unknown|    |This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|2005-02-18|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Army|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|African|    |European|World War, 1939-1945|    |Norman, Homer: WWII Oral History  - Part 6|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2503|wwiioh|sound|dct|0012_003467_000426_01|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2503|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2503/datastream/TN/view|preview|creator|text|Ownby, Howard L.|unknown|    |This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|1991-05-29|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Army|Prisoners of War--United States|Oral history -- United States.|    |World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|European|World War, 1939-1945|    |Ownby, Howard L.: WWII Oral History|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2628|wwiioh|sound|dct|0012_003467_000219_01|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2628|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2628/datastream/TN/view|preview|creator|text|Arseneault, Jr., Arthur J.|unknown|    |This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|2005-04-04|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Navy|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|European|    |Persian Gulf|World War, 1939-1945|    |Arseneault, Jr., Arthur J.: WWII Oral History  - Part 5|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2155|wwiioh|sound|dct|0012_003467_000269_02|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2155|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2155/datastream/TN/view|preview|creator|text|Coolidge, Charles H.|unknown|    |This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|2011-06-23|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Army|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|European|    |World War, 1939-1945|    |    |Coolidge, Charles H.: WWII Oral History  - Part 8|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2074|wwiioh|sound|dct|0012_003467_000551_01|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2074|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2074/datastream/TN/view|preview|creator|text|Wood, W. Lewis|Kurt Piehler|Nashwa Van Houts|This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|2002-08-03|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Navy|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|Stateside|    |World War, 1939-1945|    |    |Wood, W. Lewis: WWII Oral History  - Part 1|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2329|wwiioh|sound|dct|0012_003467_000442_01|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2329|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2329/datastream/TN/view|preview|creator|text|Presser, Jacob|G. Kurt Piehler|Leshaun Oliver|This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|2004-03-05|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Army|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|European|    |World War, 1939-1945|    |    |Presser, Jacob: WWII Oral History  - Part 1|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
2020-03-27T03:01:58Z|wwiioh_2658|wwiioh|sound|dct|0012_003467_000300_02|local|English|text|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2658|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/wwiioh%3A2658/datastream/TN/view|preview|creator|text|Duhan, Stanley|G. Kurt Piehler|Catherine I. Davis|This object was added to the Digital Preservation Network in November 2017.|dpn|The University of Tennessee Libraries, Knoxville|2002-03-14|audio/wav|The University of Tennessee Libraries, Special Collections, Knoxville|original|Center for the Study of War and Society, UTK|http://digital.lib.utk.edu/collections/wwiioralhistories|United States. Navy|Oral history -- United States.|World War, 1939-1945 -- Veterans -- United States|    |University of Tennessee, Knoxville. Center for the Study of War and Society|Stateside|    |World War, 1939-1945|    |    |Duhan, Stanley: WWII Oral History  - Part 2|3.2|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-2.xsd|The copyright interests in this collection remain with the creator. For more information, contact Special Collections at special@utk.edu.|sound recording
